
 1, -1043.000000, -115.000000, 140.000000, -16380.000000, -5180.000000, 0.000000, -1033.000000, 55.000000, 246.000000, 234.000000, 198.000000, -6.000000
 2, -1034.000000, -193.000000, 87.000000, -9800.000000, -5250.000000, -280.000000, -1052.000000, 203.000000, 90.000000, 228.000000, 198.000000, -15.000000
 3, -1131.000000, -224.000000, 284.000000, 5950.000000, -33250.000000, -490.000000, -1267.000000, 207.000000, 374.000000, 240.000000, 199.000000, -33.000000
 4, -1259.000000, -219.000000, 428.000000, 13160.000000, -140350.000000, -12040.000000, -1302.000000, 215.000000, 507.000000, 261.000000, 187.000000, -109.000000
 5, -643.000000, -39.000000, 349.000000, 1120.000000, -140280.000000, -15890.000000, -514.000000, 78.000000, 374.000000, 282.000000, 172.000000, -232.000000
 6, -534.000000, -216.000000, 517.000000, -23100.000000, -52080.000000, -9100.000000, -510.000000, 203.000000, 507.000000, 274.000000, 160.000000, -289.000000
 7, -652.000000, -285.000000, 813.000000, -13510.000000, -34510.000000, 70.000000, -697.000000, 320.000000, 768.000000, 270.000000, 165.000000, -337.000000
 8, -732.000000, -316.000000, 892.000000, 5670.000000, -69090.000000, -2100.000000, -541.000000, 324.000000, 577.000000, 261.000000, 159.000000, -358.000000
 9, -493.000000, -275.000000, 763.000000, 3920.000000, -61180.000000, -5320.000000, -459.000000, 296.000000, 722.000000, 237.000000, 162.000000, -411.000000
 10, -418.000000, -211.000000, 821.000000, 4130.000000, -25480.000000, -2940.000000, -432.000000, 230.000000, 772.000000, 222.000000, 159.000000, -438.000000
 11, -473.000000, -210.000000, 939.000000, -3430.000000, -7210.000000, 70.000000, -506.000000, 238.000000, 909.000000, 213.000000, 163.000000, -445.000000
 12, -447.000000, -212.000000, 923.000000, -3010.000000, -11480.000000, 2380.000000, -479.000000, 230.000000, 905.000000, 213.000000, 159.000000, -451.000000
 13, -439.000000, -199.000000, 940.000000, -4130.000000, -1680.000000, 3780.000000, -459.000000, 222.000000, 893.000000, 204.000000, 159.000000, -459.000000
 14, -363.000000, -237.000000, 890.000000, -5320.000000, 11900.000000, 2940.000000, -362.000000, 257.000000, 815.000000, 207.000000, 160.000000, -456.000000
 15, -201.000000, -248.000000, 559.000000, -1470.000000, 104790.000000, 4340.000000, -256.000000, 254.000000, 550.000000, 220.000000, 160.000000, -391.000000
 16, -802.000000, -158.000000, 623.000000, -14420.000000, 200620.000000, 5810.000000, -877.000000, 195.000000, 573.000000, 280.000000, 157.000000, -264.000000
 17, -1080.000000, -198.000000, 507.000000, -32760.000000, 166180.000000, 4340.000000, -1114.000000, 168.000000, 636.000000, 271.000000, 159.000000, -114.000000
 18, -942.000000, -279.000000, 264.000000, -31500.000000, 12110.000000, 560.000000, -892.000000, 273.000000, 261.000000, 268.000000, 180.000000, -78.000000
 19, -856.000000, -272.000000, 255.000000, -22680.000000, -1400.000000, 2800.000000, -857.000000, 281.000000, 238.000000, 276.000000, 184.000000, -72.000000
 20, -919.000000, -269.000000, 342.000000, -10360.000000, -4970.000000, 490.000000, -912.000000, 285.000000, 320.000000, 268.000000, 193.000000, -67.000000
 21, -907.000000, -220.000000, 383.000000, 1190.000000, -7000.000000, 3430.000000, -947.000000, 211.000000, 359.000000, 268.000000, 192.000000, -88.000000
 22, -991.000000, -238.000000, 437.000000, -8960.000000, 27650.000000, -10570.000000, -1036.000000, 265.000000, 402.000000, 261.000000, 178.000000, -66.000000
 23, -993.000000, -288.000000, 157.000000, 5600.000000, 53900.000000, 6440.000000, -982.000000, 332.000000, 43.000000, 261.000000, 192.000000, -40.000000
 24, -1078.000000, -169.000000, -127.000000, 7980.000000, 50120.000000, -70.000000, -1013.000000, 183.000000, -132.000000, 235.000000, 190.000000, 4.000000
 25, -977.000000, -189.000000, 57.000000, 32900.000000, 88200.000000, 33530.000000, -986.000000, 148.000000, 51.000000, 204.000000, 183.000000, 60.000000
 26, -740.000000, 71.000000, -59.000000, 22120.000000, 68880.000000, -4200.000000, -912.000000, -42.000000, -22.000000, 166.000000, 184.000000, 94.000000
 27, -1208.000000, -159.000000, -117.000000, 420.000000, -9800.000000, 12670.000000, -1161.000000, 187.000000, -85.000000, 157.000000, 181.000000, 108.000000
 28, -1258.000000, -77.000000, 72.000000, 350.000000, 29960.000000, 12460.000000, -1259.000000, 113.000000, 109.000000, 141.000000, 193.000000, 114.000000
 29, -926.000000, -13.000000, -78.000000, -8190.000000, -23730.000000, -13020.000000, -900.000000, -93.000000, -116.000000, 139.000000, 193.000000, 129.000000
 30, -1741.000000, -298.000000, 89.000000, -136290.000000, -78330.000000, -31010.000000, -1887.000000, 554.000000, -65.000000, 160.000000, 235.000000, 73.000000
 31, -1906.000000, -807.000000, 376.000000, 41020.000000, -130550.000000, -83230.000000, -1738.000000, 667.000000, 324.000000, 234.000000, 181.000000, -6.000000
 32, 219.000000, 331.000000, -422.000000, 63420.000000, 1260.000000, -4690.000000, 289.000000, -233.000000, -303.000000, 265.000000, 126.000000, -60.000000
 33, -55.000000, -89.000000, -219.000000, 29890.000000, 32340.000000, 47880.000000, -311.000000, 144.000000, 66.000000, 264.000000, 142.000000, -39.000000
 34, -1379.000000, -336.000000, 83.000000, 2100.000000, -9310.000000, -122150.000000, -1017.000000, -143.000000, -331.000000, 271.000000, 109.000000, -51.000000
 35, -1998.000000, -22.000000, 431.000000, -37030.000000, 186200.000000, 115920.000000, -1988.000000, 59.000000, 308.000000, 186.000000, 175.000000, 72.000000
 36, -368.000000, -322.000000, 255.000000, -41930.000000, -67620.000000, -36470.000000, -77.000000, 261.000000, 105.000000, 166.000000, 213.000000, 76.000000
 37, 41.000000, 306.000000, -127.000000, -37590.000000, -71750.000000, 21070.000000, 66.000000, -260.000000, -100.000000, 205.000000, 201.000000, 30.000000
 38, -1998.000000, -1192.000000, 1517.000000, -147420.000000, 52500.000000, -49350.000000, -1988.000000, 1092.000000, -744.000000, 198.000000, 277.000000, -378.000000
 39, -1497.000000, -141.000000, 399.000000, 14140.000000, -55930.000000, -87500.000000, -1430.000000, 199.000000, 390.000000, 252.000000, 205.000000, -64.000000
 40, 291.000000, 262.000000, -269.000000, 30520.000000, -9310.000000, 8750.000000, 343.000000, -128.000000, -264.000000, 268.000000, 178.000000, -96.000000
 41, 128.000000, -226.000000, -260.000000, 17570.000000, 75810.000000, 27440.000000, -237.000000, 495.000000, -323.000000, 246.000000, 189.000000, -60.000000
 42, -625.000000, 799.000000, -353.000000, 92330.000000, 42700.000000, -25690.000000, -1196.000000, -865.000000, -260.000000, 258.000000, 112.000000, -69.000000
 43, -1998.000000, 43.000000, 273.000000, -23520.000000, 159460.000000, 76930.000000, -1988.000000, -69.000000, 289.000000, 186.000000, 177.000000, 61.000000
 44, -269.000000, -360.000000, 154.000000, -44800.000000, -56140.000000, -45500.000000, -100.000000, 285.000000, 51.000000, 177.000000, 213.000000, 76.000000
 45, -29.000000, 528.000000, -389.000000, -52990.000000, -77770.000000, 41790.000000, -522.000000, -576.000000, -853.000000, 223.000000, 210.000000, 36.000000
 46, -1998.000000, -960.000000, -740.000000, -11900.000000, -145670.000000, -97860.000000, -1988.000000, 417.000000, 59.000000, 220.000000, 271.000000, -13.000000
 47, -468.000000, -68.000000, 126.000000, 48090.000000, -82880.000000, -85960.000000, -268.000000, 82.000000, 117.000000, 295.000000, 172.000000, -76.000000
 48, 421.000000, 206.000000, -446.000000, 38150.000000, 38430.000000, 15260.000000, 363.000000, -139.000000, -350.000000, 288.000000, 154.000000, -93.000000
 49, -1936.000000, -1201.000000, -802.000000, 48090.000000, -83930.000000, 19530.000000, -1988.000000, 1544.000000, -463.000000, 277.000000, 171.000000, -69.000000
 50, -1387.000000, -320.000000, 229.000000, -26810.000000, 219380.000000, 101290.000000, -1582.000000, 343.000000, 351.000000, 265.000000, 151.000000, -22.000000
 51, -1192.000000, -111.000000, 321.000000, -9870.000000, 22050.000000, 46620.000000, -744.000000, 187.000000, 367.000000, 192.000000, 208.000000, 73.000000
 52, 224.000000, 10.000000, -312.000000, -12740.000000, -61320.000000, -32900.000000, 191.000000, -54.000000, -249.000000, 226.000000, 207.000000, 42.000000
 53, -389.000000, -83.000000, -1354.000000, -60410.000000, 20580.000000, 147350.000000, -627.000000, 733.000000, 1291.000000, 214.000000, 270.000000, 19.000000
 54, -1402.000000, 105.000000, 99.000000, 91210.000000, -142170.000000, -61390.000000, -1220.000000, -100.000000, 70.000000, 267.000000, 216.000000, -51.000000
 55, 112.000000, 149.000000, -376.000000, 32270.000000, -37100.000000, -20720.000000, 164.000000, -155.000000, -280.000000, 292.000000, 165.000000, -97.000000
 56, 255.000000, 131.000000, -73.000000, 26600.000000, 61390.000000, 65170.000000, -58.000000, 51.000000, 172.000000, 279.000000, 175.000000, -67.000000
 57, -1330.000000, 719.000000, -723.000000, -3920.000000, 980.000000, -143640.000000, -1247.000000, -740.000000, -728.000000, 292.000000, 144.000000, -66.000000
 58, -1998.000000, -228.000000, 422.000000, -5390.000000, 173180.000000, 72380.000000, -1988.000000, 195.000000, 421.000000, 217.000000, 198.000000, 75.000000
 59, -328.000000, -311.000000, 181.000000, -32690.000000, -78260.000000, -26040.000000, -30.000000, 234.000000, -34.000000, 213.000000, 210.000000, 70.000000
 60, -460.000000, 370.000000, -980.000000, -60130.000000, -67060.000000, 47180.000000, -549.000000, -377.000000, -1079.000000, 255.000000, 222.000000, 27.000000
 61, -1998.000000, -332.000000, -533.000000, 40810.000000, -185920.000000, -99400.000000, -1988.000000, 94.000000, 35.000000, 256.000000, 259.000000, -7.000000
 62, -302.000000, -304.000000, 300.000000, 40880.000000, -83230.000000, -92470.000000, -214.000000, 133.000000, 129.000000, 295.000000, 180.000000, -76.000000
 63, 338.000000, 328.000000, -361.000000, 26390.000000, 58240.000000, 32550.000000, 343.000000, -221.000000, -260.000000, 304.000000, 159.000000, -79.000000
 64, -1998.000000, -1493.000000, -566.000000, 56700.000000, -73080.000000, -3570.000000, -1988.000000, 1747.000000, 1170.000000, 289.000000, 180.000000, -48.000000
 65, -1385.000000, -411.000000, 146.000000, -18060.000000, 265300.000000, 99540.000000, -1711.000000, 413.000000, 374.000000, 267.000000, 154.000000, 15.000000
 66, -1186.000000, -230.000000, 363.000000, -8750.000000, 24290.000000, 55160.000000, -775.000000, 371.000000, 472.000000, 186.000000, 211.000000, 105.000000
 67, 240.000000, 209.000000, -305.000000, -11690.000000, -73780.000000, -36820.000000, 179.000000, -299.000000, -311.000000, 228.000000, 199.000000, 67.000000
 68, -415.000000, -64.000000, -757.000000, -45990.000000, 83720.000000, 156800.000000, -1286.000000, 741.000000, -77.000000, 216.000000, 280.000000, 45.000000
 69, -1513.000000, 236.000000, 18.000000, 91140.000000, -158270.000000, -78470.000000, -990.000000, -182.000000, -124.000000, 271.000000, 216.000000, -25.000000
 70, 337.000000, 101.000000, -235.000000, 23730.000000, -32900.000000, -38220.000000, 394.000000, -73.000000, -233.000000, 306.000000, 145.000000, -78.000000
 71, 56.000000, 76.000000, 332.000000, 46340.000000, 81200.000000, 64190.000000, -420.000000, 452.000000, 956.000000, 289.000000, 150.000000, -45.000000
 72, -782.000000, 873.000000, -1061.000000, 42910.000000, 28980.000000, -84210.000000, -888.000000, -904.000000, -362.000000, 295.000000, 112.000000, -63.000000
 73, -1998.000000, -142.000000, 410.000000, -8680.000000, 148470.000000, 87360.000000, -1988.000000, 140.000000, 378.000000, 196.000000, 169.000000, 85.000000
 74, -181.000000, -336.000000, 230.000000, -31360.000000, -84350.000000, -38640.000000, -15.000000, 316.000000, -73.000000, 216.000000, 198.000000, 76.000000
 75, 19.000000, 403.000000, -367.000000, -35070.000000, -21000.000000, 42000.000000, -697.000000, -483.000000, -775.000000, 234.000000, 199.000000, 30.000000
 76, -1998.000000, -1458.000000, -1140.000000, -49210.000000, -115920.000000, -117810.000000, -1988.000000, 612.000000, -89.000000, 228.000000, 261.000000, 7.000000
 77, -663.000000, -20.000000, 155.000000, 28770.000000, -84350.000000, -98420.000000, -377.000000, 4.000000, 86.000000, 288.000000, 163.000000, -81.000000
 78, 502.000000, 178.000000, -527.000000, 19320.000000, 35910.000000, 8960.000000, 472.000000, -89.000000, -588.000000, 277.000000, 139.000000, -106.000000
 79, -1729.000000, -1134.000000, -308.000000, 78820.000000, -99960.000000, 25830.000000, -1988.000000, 1365.000000, -389.000000, 267.000000, 165.000000, -75.000000
 80, -1376.000000, -401.000000, 207.000000, -36890.000000, 223510.000000, 102340.000000, -1602.000000, 472.000000, 429.000000, 241.000000, 148.000000, 0.000000
 81, -1416.000000, 43.000000, 429.000000, -12530.000000, 46900.000000, 49000.000000, -1025.000000, 47.000000, 433.000000, 160.000000, 199.000000, 82.000000
 82, 348.000000, -65.000000, -380.000000, -24640.000000, -61390.000000, -41440.000000, 281.000000, 12.000000, -338.000000, 193.000000, 205.000000, 46.000000
 83, -390.000000, 60.000000, -1625.000000, -76300.000000, -34580.000000, 157360.000000, -580.000000, -69.000000, -826.000000, 198.000000, 273.000000, 16.000000
 84, -1461.000000, -47.000000, 129.000000, 127680.000000, -179830.000000, -64750.000000, -1185.000000, -143.000000, 172.000000, 231.000000, 246.000000, -43.000000
 85, -129.000000, 204.000000, -270.000000, 14910.000000, -69440.000000, -64400.000000, 257.000000, -311.000000, -350.000000, 259.000000, 166.000000, -93.000000
 86, 325.000000, 52.000000, -169.000000, 27300.000000, 61180.000000, 58590.000000, 222.000000, -7.000000, -50.000000, 267.000000, 163.000000, -72.000000
 87, -1699.000000, 194.000000, 97.000000, 20720.000000, -58450.000000, -178430.000000, -982.000000, -1001.000000, -892.000000, 267.000000, 144.000000, -72.000000
 88, -1998.000000, -238.000000, 561.000000, -11060.000000, 192570.000000, 69370.000000, -1988.000000, 121.000000, 429.000000, 193.000000, 172.000000, 49.000000
 89, -472.000000, -363.000000, 389.000000, -23030.000000, -50960.000000, -41510.000000, -276.000000, 328.000000, 246.000000, 174.000000, 208.000000, 76.000000
 90, -49.000000, 500.000000, -433.000000, -30240.000000, -47810.000000, 43190.000000, -475.000000, -740.000000, -962.000000, 202.000000, 193.000000, 28.000000
 91, -1998.000000, -1242.000000, -972.000000, -77770.000000, -77840.000000, -131180.000000, -1988.000000, 246.000000, -93.000000, 193.000000, 244.000000, 22.000000
 92, -540.000000, -46.000000, 156.000000, 23170.000000, -89320.000000, -83020.000000, -405.000000, 105.000000, 43.000000, 258.000000, 163.000000, -82.000000
 93, 564.000000, 233.000000, -467.000000, 24850.000000, 23940.000000, 16870.000000, 495.000000, -225.000000, -424.000000, 283.000000, 130.000000, -99.000000
 94, -1931.000000, -1461.000000, -482.000000, 88130.000000, -83580.000000, 9800.000000, -1988.000000, 1638.000000, -600.000000, 270.000000, 163.000000, -70.000000
 95, -1581.000000, -488.000000, 195.000000, -17010.000000, 227850.000000, 93450.000000, -1641.000000, 499.000000, 347.000000, 237.000000, 145.000000, -10.000000
 96, -1201.000000, -127.000000, 348.000000, -2940.000000, 52220.000000, 55370.000000, -888.000000, 203.000000, 480.000000, 169.000000, 187.000000, 76.000000
 97, 206.000000, 199.000000, -298.000000, -20160.000000, -77210.000000, -35770.000000, 187.000000, -229.000000, -268.000000, 195.000000, 171.000000, 43.000000
 98, -936.000000, -326.000000, -493.000000, -56210.000000, 109900.000000, 161910.000000, -1988.000000, 1377.000000, 1291.000000, 195.000000, 250.000000, 30.000000
 99, -1272.000000, 45.000000, 69.000000, 70280.000000, -141820.000000, -73710.000000, -1072.000000, 35.000000, 4.000000, 246.000000, 187.000000, -57.000000
 100, 429.000000, 225.000000, -248.000000, 35560.000000, -15050.000000, -23800.000000, 417.000000, -241.000000, -249.000000, 268.000000, 132.000000, -111.000000
 101, 194.000000, -4.000000, -235.000000, 17920.000000, 100660.000000, 81130.000000, -483.000000, 722.000000, -210.000000, 262.000000, 154.000000, -55.000000
 102, -605.000000, 949.000000, -937.000000, 11130.000000, 71050.000000, -33040.000000, -818.000000, -841.000000, -483.000000, 267.000000, 108.000000, -73.000000
 103, -1998.000000, -130.000000, 249.000000, 14910.000000, 118790.000000, 82250.000000, -1906.000000, 23.000000, 246.000000, 181.000000, 166.000000, 69.000000
 104, -15.000000, -155.000000, -38.000000, -21700.000000, -74970.000000, -62860.000000, 117.000000, 62.000000, -116.000000, 195.000000, 175.000000, 60.000000
 105, -631.000000, 479.000000, -866.000000, -83720.000000, -59500.000000, 75390.000000, -428.000000, 113.000000, -818.000000, 219.000000, 190.000000, 39.000000
 106, -1998.000000, -182.000000, -33.000000, 48230.000000, -197120.000000, -46900.000000, -1949.000000, 211.000000, 160.000000, 234.000000, 232.000000, -4.000000
 107, -147.000000, -109.000000, 74.000000, 37100.000000, -68740.000000, -78610.000000, -34.000000, -93.000000, -136.000000, 288.000000, 144.000000, -88.000000
 108, 378.000000, 141.000000, -437.000000, 42630.000000, 39900.000000, 42910.000000, 335.000000, -81.000000, -350.000000, 276.000000, 124.000000, -87.000000
 109, -1998.000000, -1812.000000, 1790.000000, 18270.000000, -41930.000000, -148190.000000, -1988.000000, 1322.000000, 1061.000000, 277.000000, 130.000000, -69.000000
 110, -1777.000000, -540.000000, 808.000000, 5670.000000, 256340.000000, 73290.000000, -1988.000000, 441.000000, 811.000000, 247.000000, 129.000000, 40.000000
 111, -803.000000, -51.000000, 486.000000, -20090.000000, 9870.000000, 31430.000000, -646.000000, 160.000000, 472.000000, 184.000000, 175.000000, 82.000000
 112, 189.000000, 162.000000, -309.000000, -31430.000000, -78120.000000, -23940.000000, 31.000000, -292.000000, -358.000000, 229.000000, 166.000000, 46.000000
 113, -1998.000000, -1452.000000, 1311.000000, -182910.000000, 135870.000000, 770.000000, -1988.000000, 1989.000000, 1700.000000, 220.000000, 264.000000, 27.000000
 114, -1128.000000, -50.000000, 122.000000, 40950.000000, -103180.000000, -108710.000000, -896.000000, 70.000000, 203.000000, 276.000000, 180.000000, -78.000000
 115, 533.000000, 376.000000, -373.000000, 11690.000000, 2660.000000, 6160.000000, 488.000000, -319.000000, -428.000000, 286.000000, 132.000000, -124.000000
 116, -324.000000, -408.000000, 855.000000, 21280.000000, 142660.000000, 59290.000000, -1356.000000, 729.000000, 507.000000, 267.000000, 174.000000, -64.000000
 117, -854.000000, 1186.000000, -306.000000, 22470.000000, 78540.000000, 48510.000000, -1512.000000, -865.000000, -46.000000, 270.000000, 129.000000, -85.000000
 118, -1881.000000, -126.000000, 364.000000, -8960.000000, 116480.000000, 61390.000000, -1727.000000, 125.000000, 285.000000, 198.000000, 186.000000, 42.000000
 119, -244.000000, -116.000000, -136.000000, -10570.000000, -74200.000000, -69230.000000, -54.000000, 4.000000, -206.000000, 214.000000, 183.000000, 42.000000
 120, -319.000000, 441.000000, -1210.000000, -110040.000000, -86310.000000, 113680.000000, -151.000000, 27.000000, -1177.000000, 234.000000, 210.000000, -12.000000
 121, -1973.000000, -320.000000, 115.000000, 86170.000000, -205380.000000, -18480.000000, -1579.000000, 8.000000, 300.000000, 244.000000, 228.000000, -49.000000
 122, -153.000000, -38.000000, -187.000000, 30660.000000, -65800.000000, -61460.000000, 101.000000, -54.000000, -280.000000, 279.000000, 148.000000, -108.000000
 123, 222.000000, 100.000000, -289.000000, 27090.000000, 43330.000000, 41580.000000, 199.000000, -69.000000, -34.000000, 283.000000, 150.000000, -94.000000
 124, -1979.000000, 63.000000, 617.000000, 41370.000000, -96740.000000, -194180.000000, -1294.000000, -1005.000000, -502.000000, 277.000000, 117.000000, -88.000000
