epoch|acc|loss|val_acc|val_loss
0|0.8254901904101465|0.5423368843747121|0.7304687495343387|2.104605424508918
1|0.9441176407477435|0.19771452233487485|0.7265624986030161|2.26282560225809
2|0.9725490148160972|0.09600981072677921|0.7265624986030161|2.901318625023123
3|0.9960784304375742|0.024928819835265896|0.7304687495343387|2.836871165978664
4|0.9950980380469677|0.02005295811264374|0.7304687495343387|3.1104880613238493
5|0.9980392152187871|0.006297874667022067|0.7304687495343387|3.271853375768842
6|1.0|0.002385368581813322|0.7265624986030161|3.4256064374935704
7|1.0|0.0019401306837572325|0.7265624986030161|3.545612268763989
8|1.0|0.001320575405521131|0.7265624986030161|3.710953585898096
9|1.0|0.0008022162739828619|0.7265624986030161|3.81918640391973
10|1.0|0.0007145852004588745|0.7265624986030161|3.9242649950274426
11|1.0|0.00045872122169099633|0.7265624986030161|4.0101760696603606
12|1.0|0.0004248070360303887|0.7265624986030161|4.038210086292111
13|1.0|0.00047235219125129745|0.7265624986030161|4.1506237327271265
14|1.0|0.00039495658650451457|0.7265624986030161|4.092759419761535
15|1.0|0.00028292581829173646|0.7265624986030161|4.155860138876847
16|1.0|0.00021948090125079034|0.7265624986030161|4.176672040250764
17|1.0|0.0001782907862255066|0.7265624986030161|4.222656875663745
18|1.0|0.00018479933734905738|0.7265624986030161|4.210390561300329
19|1.0|0.000181732124862238|0.7265624986030161|4.265149385852396
20|1.0|0.00014902287901296564|0.7265624986030161|4.256647878918699
21|1.0|9.869744749222246e-05|0.7265624986030161|4.238842574581184
22|1.0|0.00010400498088720982|0.7265624986030161|4.26589527631306
23|1.0|9.059668793479788e-05|0.7265624986030161|4.253747925130426
24|1.0|8.602934190539778e-05|0.7265624986030161|4.289191911805773
25|1.0|8.558686748890122e-05|0.7265624986030161|4.278130338597457
26|1.0|6.593717444019933e-05|0.7265624986030161|4.2974945324661675
27|1.0|5.932299169266045e-05|0.7265624986030161|4.312353576617667
28|1.0|7.185763878485922e-05|0.7304687495343387|4.316050051642364
29|1.0|5.4073346073361485e-05|0.7265624986030161|4.317308191477792
30|0.9421568606414047|0.3804978581589879|0.7265624986030161|1.917877791376668
31|0.9941176456563613|0.020465274702349|0.7304687495343387|2.192814470976373
32|1.0|0.0017372718693699355|0.7304687495343387|2.485048814025504
33|1.0|0.0008719824832666086|0.7304687495343387|2.617536393434875
34|1.0|0.0005304426810528408|0.7304687495343387|2.7339719501917443
35|1.0|0.00042100701511135053|0.7304687495343387|2.833702195432352
36|1.0|0.00038802535807774927|0.7304687495343387|2.8825682881855528
37|1.0|0.0003001454061257605|0.7304687495343387|2.9097875091612195
38|1.0|0.00026898971557396664|0.7304687495343387|3.026832682488987
39|1.0|0.0002370668372109589|0.7304687495343387|3.079545545164649
40|1.0|0.00018551968567265373|0.7304687495343387|3.1348332138188084
41|1.0|0.00019940214125359918|0.7304687495343387|3.1764261242418
42|1.0|0.00016639426555918683|0.7304687495343387|3.218740819106131
43|1.0|0.0001586207411349403|0.7304687495343387|3.184581790067597
44|1.0|0.00014525396716069235|0.7304687495343387|3.264416876888589
45|1.0|0.00013283377986804046|0.7304687495343387|3.2835384223982373
46|1.0|8.83304664610335e-05|0.7304687495343387|3.325669715620677
47|1.0|9.633696713446589e-05|0.7304687495343387|3.2952271569195375
48|1.0|7.153588206435023e-05|0.7304687495343387|3.364055860482452
49|1.0|7.661936977101773e-05|0.7304687495343387|3.440632797941362
