epoch|acc|loss|val_acc|val_loss
0|0.6852941171795714|0.950954110248416|0.73046875|1.6322990655899048
1|0.8421568622776107|0.6244784296727648|0.73046875|1.4889795035123825
2|0.9313725499545826|0.3319124381916196|0.73046875|1.9393475651741028
3|0.9323529414102143|0.1753992146136714|0.73046875|2.698747517541051
4|0.9519607826775196|0.11058965664283903|0.73046875|3.136836688965559
5|0.9852941176470589|0.07081808094300476|0.73046875|3.44798697065562
6|0.9921568636800728|0.0492531190608062|0.73046875|3.659350565634668
7|0.9950980392156863|0.03656794116558398|0.73046875|3.8206642256118357
8|0.9970588235294118|0.026862473866226626|0.73046875|3.809741947799921
9|0.9970588235294118|0.02580780787576063|0.73046875|3.9446694520302117
10|0.996078431372549|0.023250984440685487|0.73046875|3.8752970690838993
11|0.9980392156862745|0.018375836422338206|0.73046875|4.072166818776168
12|0.9970588235294118|0.016177632084445042|0.73046875|3.9835244507994503
13|0.9980392156862745|0.014884981573285425|0.73046875|4.152003791183233
14|0.9980392156862745|0.013810973568801201|0.73046875|4.169262963579968
15|0.9980392156862745|0.012646372787946579|0.73046875|4.1055463255615905
16|0.9980392156862745|0.012602658418244591|0.73046875|4.146302690845914
17|0.9980392156862745|0.011770604646709912|0.73046875|4.179604036966339
18|0.9980392156862745|0.012037987563320819|0.73046875|4.190709997550584
19|0.9980392156862745|0.010757156046034366|0.73046875|4.16023376386147
