epoch|acc|loss|val_acc|val_loss
0|0.3831775703719843|1.1621772752744015|0.7009345794392523|1.5310239635895346
1|0.6892523364485982|0.908547582470368|0.7009345794392523|2.0682960180478673
2|0.8843457938354706|0.783519055798789|0.7009345794392523|2.2066457917757125
3|0.9252336448598131|0.6249842707798859|0.7009345794392523|2.3923974438248394
4|0.9252336448598131|0.464571926081292|0.6962616822429907|2.486435600530321
5|0.9264018691588785|0.34127298415264234|0.7009345794392523|2.4626676612925307
6|0.9264018691588785|0.26325308475817477|0.7009345794392523|2.6221327781677246
7|0.9264018691588785|0.22712653750014083|0.7009345794392523|2.7294196191235125
8|0.9264018686018257|0.19268975191027204|0.7009345794392523|2.8810840945377527
9|0.9264018686018257|0.17190235505037219|0.7009345794392523|3.0080970091240427
10|0.9521028037383178|0.14504120018437644|0.6962616822429907|3.089811106708562
11|0.9497663551401869|0.13666395923105357|0.7009345794392523|3.310063713064818
12|0.9521028031812651|0.14153549576474128|0.6962616822429907|3.1598548410094787
13|0.974299064863508|0.09221859060436766|0.6962616822429907|3.153104307495545
14|0.9883177570093458|0.07376088595418172|0.7009345794392523|3.2326073022646327
15|0.9906542056074766|0.060199661232600704|0.6962616822429907|3.298256698055802
