epoch|acc|loss|val_acc|val_loss
0|0.5254413292105943|1.0685645826509065|0.5352697095435685|1.8887919429921511
1|0.8774662513599217|0.7374329781111403|0.6970954356846473|1.9723769401613607
2|0.9262720664589823|0.4732203812087932|0.7012448132780082|2.183078372132234
3|0.9252336448598131|0.27529242401894255|0.7012448132780082|2.4609774712210375
4|0.9283489097192156|0.19945792573758497|0.7012448132780082|2.6810041403869374
5|0.9387331256490135|0.14880756499982697|0.7012448132780082|2.771031213499204
6|0.9574247144340602|0.12276037269864745|0.7012448132780082|2.9075870751345305
7|0.9730010384215991|0.09908400360893299|0.7012448132780082|2.9035671360759814
8|0.980269989615784|0.07556051096317058|0.7012448132780082|2.9200579318762814
9|0.9885773624091381|0.0637072470128103|0.7012448132780082|2.9489174007874803
10|0.9916926272066459|0.04780357447863863|0.7012448132780082|2.866243911481992
11|0.995846313603323|0.04036426186747269|0.7012448132780082|3.0321755062989673
12|0.9896157840083074|0.040409574725182563|0.7012448132780082|3.0451337128753977
13|0.9948078920041536|0.03630957360498352|0.7012448132780082|3.080803406436414
14|0.9968847352024922|0.02439646648585425|0.7012448132780082|3.0556131151207255
15|0.9968847352024922|0.02457713193309939|0.7012448132780082|3.0743612567913483
