epoch|acc|loss|val_acc|val_loss
0|0.39953271028037385|1.115960962861498|0.7009345794392523|1.556454801113806
1|0.8247663551401869|0.8215416463736062|0.7009345794392523|2.033844903250721
2|0.9193925228074332|0.6267049666320053|0.7009345794392523|2.196798097307437
3|0.9252336448598131|0.45434895032477157|0.7009345794392523|2.3603043021442733
4|0.9264018697159313|0.32434646464953915|0.7009345794392523|2.5561445271857433
5|0.9264018686018257|0.2517426201951838|0.7009345794392523|2.875445664486038
6|0.9264018686018257|0.20360598274480515|0.7009345794392523|2.87607734894084
7|0.927570093457944|0.18677575816617947|0.7009345794392523|3.0060579531660703
8|0.9450934579439252|0.1764340384332376|0.7009345794392523|3.0467582038629835
9|0.9439252330878071|0.14872593300364842|0.7009345794392523|3.012713222860176
10|0.9485981313981743|0.12148652051653817|0.7009345794392523|3.0437104947099063
11|0.9684579439252337|0.10456830566035252|0.7009345794392523|3.1470600444579793
12|0.9766355140186916|0.08798127398591175|0.7009345794392523|3.172735073856104
13|0.9778037377607043|0.0723959479794324|0.7009345794392523|3.312443176162577
14|0.9813084106579005|0.07137170322587556|0.7009345794392523|3.391806162406351
15|0.991822429906542|0.0523215093275654|0.7009345794392523|3.493546142756382
