epoch|acc|loss|val_acc|val_loss
0|0.41225337490114466|1.1685655609717127|0.7012448132780082|1.5151087337509725
1|0.7860851505711319|0.8397913443955554|0.6929460580912863|2.3572973868658926
2|0.9231568016614745|0.6332146821858851|0.7012448132780082|2.3717642819733045
3|0.9262720664589823|0.4245761639882471|0.7012448132780082|2.5827818470871793
4|0.9262720664589823|0.2774433590788955|0.7012448132780082|2.873880014379984
5|0.9262720664589823|0.20155181298622338|0.7012448132780082|3.1694796510751813
6|0.9283489096573209|0.15999580720518855|0.7012448132780082|3.3552788837322063
7|0.9460020768431984|0.12899725372890478|0.7012448132780082|3.37623528128343
8|0.9678089304257529|0.1034114244601932|0.7012448132780082|3.5171416706069376
9|0.9740394600207685|0.08406502258144745|0.7012448132780082|3.627214322940937
10|0.9865005192107996|0.06347042718188506|0.7012448132780082|3.6732489657105254
11|0.9948078920041536|0.05163269791450363|0.7012448132780082|3.8089890054647357
12|0.9885773624091381|0.05235336044356459|0.7012448132780082|3.7777041904164546
13|0.9937694704049844|0.03977053018281022|0.7012448132780082|3.7310283510516786
14|0.9916926272066459|0.04135300096623437|0.7012448132780082|3.6585481691162616
15|0.995846313603323|0.031128181119450402|0.7012448132780082|3.677033864116273
