epoch|acc|loss|val_acc|val_loss
0|0.5077881620556642|1.045576216337713|0.0|2.2098900767282825
1|0.8650051921079959|0.6671955098986997|0.7012448132780082|2.356292188414894
2|0.9138110072689511|0.45437780737505523|0.7012448132780082|2.268984905417035
3|0.9252336448598131|0.3200542627681948|0.7012448132780082|2.22838156846549
4|0.9252336449217078|0.2373241454765185|0.7012448132780082|2.34848554302548
5|0.9293873312874376|0.19354892235059729|0.6970954356846473|2.4590255670033057
6|0.9543094496365524|0.18708858825459782|0.7012448132780082|2.4979640725242644
7|0.9397715472481828|0.15417533365551184|0.7012448132780082|2.5951445350013826
8|0.9636552440290758|0.11578659173236582|0.6970954356846473|2.3714949184433554
9|0.9667705088265836|0.08954459984099196|0.7012448132780082|2.627162763191951
10|0.980269989615784|0.06820386631979083|0.7012448132780082|2.6786532540538994
11|0.9823468328760173|0.06421194503302391|0.7012448132780082|2.742756774316685
12|0.9885773624091381|0.05654850878887196|0.7012448132780082|2.7375358869920627
13|0.9948078920041536|0.039689466488757486|0.7012448132780082|2.791552214948963
14|0.9937694704049844|0.034230187806075486|0.7012448132780082|2.749468234812076
15|0.9968847352024922|0.027238031963383546|0.7012448132780082|2.7626492002692955
