epoch|acc|loss|val_acc|val_loss
0|0.4994807892623101|1.0969317457014898|0.7012448132780082|1.8942930985288502
1|0.69678089310447|0.8779495917995647|0.7012448132780082|2.040955729504344
2|0.8431983385254413|0.7591311565812132|0.7012448132780082|2.0841480943671895
3|0.9241952233225386|0.5977838424383541|0.7012448132780082|2.2732578135130317
4|0.9252336448598131|0.4149568388364273|0.7012448132780082|2.082169750419395
5|0.9252336448598131|0.28088687251197214|0.7012448132780082|2.3719098360212016
6|0.9262720664589823|0.22129297388769756|0.7012448132780082|2.5927727252121286
7|0.9262720664589823|0.1847825890652611|0.7012448132780082|2.800774257707398
8|0.9262720664589823|0.16224489620232013|0.7012448132780082|3.026860735723092
9|0.9314641744548287|0.13123849600646353|0.7012448132780082|3.2403299976681277
10|0.9595015576323987|0.10351195880371462|0.7012448132780082|3.4583781586643076
11|0.9740394600207685|0.10496618905852269|0.7012448132780082|3.640585677752356
12|0.9833852544132918|0.07759836809380852|0.7012448132780082|3.8226302327951456
13|0.9885773624091381|0.05862708516063039|0.7012448132780082|3.832478661754814
14|0.9968847352024922|0.03999851110487062|0.7012448132780082|3.9096556946449756
15|0.995846313603323|0.03247444937634258|0.7012448132780082|4.030209737199965
16|0.9968847352024922|0.027502935762717343|0.7012448132780082|4.102205275747291
17|0.9968847352024922|0.024521196486142118|0.7012448132780082|4.2330563934017515
18|0.9968847352024922|0.026401873364626804|0.7012448132780082|4.202945062728344
19|0.9916926272066459|0.04387949012473288|0.7012448132780082|4.149439784006459
20|0.9948078920041536|0.028311275704188402|0.7012448132780082|4.0585723932353295
21|0.995846313603323|0.02096412947395602|0.7012448132780082|4.030127217660801
22|0.9979231568016614|0.014740763176019814|0.7012448132780082|4.108168042794302
23|0.9979231568016614|0.012257354302082291|0.7012448132780082|4.1686211809577784
24|0.9968847352024922|0.01335936137508922|0.7012448132780082|4.194788940961925
25|0.9979231568016614|0.011581035967730566|0.7012448132780082|4.267088290937709
26|0.9979231568016614|0.010736816439406244|0.7012448132780082|4.283342145537935
27|0.9989615784008308|0.009738143167902375|0.7012448132780082|4.396205295603799
28|0.9979231568016614|0.010355514860329986|0.7012448132780082|4.358402259122286
29|0.9979231568016614|0.008811983683771287|0.7012448132780082|4.40124159729827
