epoch|acc|loss|val_acc|val_loss
0|0.41121495382808076|1.172957615874638|0.7009345794392523|1.3593754701525251
1|0.804906541499022|0.8082281813443264|0.6962616822429907|2.0708827482205687
2|0.9217289725196696|0.5779107934403642|0.7009345794392523|2.08811343718912
3|0.9264018686018257|0.37916040309121674|0.7009345794392523|2.2686190783420455
4|0.9264018691588785|0.2660095336559777|0.7009345794392523|2.5451027700834183
5|0.9264018691588785|0.20701048349108653|0.7009345794392523|2.747232584195716
6|0.9299065420560748|0.16337868801065694|0.7009345794392523|2.8672431785369588
7|0.9369158872934146|0.13459936250871588|0.7009345794392523|2.983142282361182
8|0.9637850461719192|0.10550371376431991|0.7009345794392523|3.1293744060480706
9|0.9801401869158879|0.09028476657711457|0.7009345794392523|3.252106078317232
10|0.985981308411215|0.06267729234472613|0.7009345794392523|3.2558506136742706
11|0.9941588785046729|0.05146916541401471|0.7009345794392523|3.250279560824421
12|0.9964953271028038|0.03559882822228926|0.7009345794392523|3.3197381359951517
13|0.9953271028037384|0.02986031495661379|0.7009345794392523|3.3735042292381
14|0.9976635514018691|0.023240112264370807|0.7009345794392523|3.469915977705305
15|0.9988317757009346|0.01876047152642892|0.7009345794392523|3.545401444501966
16|0.9964953271028038|0.023312548688987147|0.7009345794392523|3.4931736698496008
17|0.9988317757009346|0.015301166737678453|0.7009345794392523|3.535342537214823
18|0.9988317757009346|0.01242277145420558|0.7009345794392523|3.641185801998477
19|0.9988317757009346|0.010029829468438837|0.7009345794392523|3.6444507409757545
20|0.9988317757009346|0.010480840829697169|0.7009345794392523|3.691160547259812
21|1.0|0.006549736867858985|0.7009345794392523|3.7513079005424106
22|0.9988317757009346|0.007141908326090496|0.7009345794392523|3.7879118929120983
23|1.0|0.00561853939510673|0.7009345794392523|3.8120880156198393
24|1.0|0.005723975337693624|0.7009345794392523|3.829263927432421
25|1.0|0.0039222411382682275|0.7009345794392523|3.8774352384226343
26|0.9988317757009346|0.005200353720895598|0.7009345794392523|3.917842155583551
27|1.0|0.0033761331437277458|0.7009345794392523|3.9036215535043
28|1.0|0.0028608784973882485|0.7009345794392523|3.9743455727280024
29|1.0|0.0033678904188814284|0.7009345794392523|3.9374626870745812
