epoch|acc|loss|val_acc|val_loss
0|0.5086782380878846|1.1755849511346448|0.13829787234042554|1.43525970235784
1|0.8744993325228366|0.7489177086483811|0.6968085108760823|1.77487088264303
2|0.9225634180496787|0.4620747640231582|0.6968085108760823|1.937501440656946
3|0.926568758821933|0.28719967281388664|0.702127660684129|2.088095984560378
4|0.9265687585036172|0.2069377836501487|0.702127660684129|2.2359963554017086
5|0.9359145530552985|0.15793684124946594|0.702127660684129|2.3254608093424047
6|0.9479305740987984|0.12909901852362624|0.702127660684129|2.4437521417090236
7|0.9639519359145527|0.11017634051146909|0.702127660684129|2.436115187533358
8|0.9759679572763685|0.08230103101725572|0.702127660684129|2.490398980201559
9|0.9826435246995995|0.06960924981393228|0.702127660684129|2.511891338419407
10|0.9906542056870556|0.049952568672846094|0.702127660684129|2.5587807792298336
11|0.9959946596256404|0.04089780669107297|0.702127660684129|2.6032975823321243
12|0.9946595460614153|0.03842505008897412|0.702127660684129|2.6324703033934247
13|0.9959946595460614|0.0315192329594107|0.702127660684129|2.6587912789050567
14|0.9959946595460614|0.029239364428438237|0.702127660684129|2.723501424840156
15|0.9959946595460614|0.02461459843916831|0.702127660684129|2.7434069171864937
