epoch|acc|loss|val_acc|val_loss
0|0.5421568625113543|0.9833581686019898|0.16015625|2.337284654378891
1|0.9088235280093024|0.6855242974617902|0.73046875|2.3446386456489563
2|0.9176470581222983|0.4542876201517442|0.73046875|2.3897945433855057
3|0.9313725492533516|0.295425817954774|0.73046875|2.3766237944364548
4|0.9313725492533516|0.1946581357834386|0.73046875|2.3559404239058495
5|0.9372549003245784|0.1433755148275226|0.73046875|2.5625445805490017
6|0.9725490196078431|0.10059182410877125|0.73046875|2.734640828333795
7|0.984313725490196|0.07214353261332886|0.73046875|2.7427838603034616
8|0.9892156872094846|0.04969957462128471|0.73046875|2.837425258476287
9|0.996078431372549|0.03612181288646717|0.73046875|2.95594943780452
10|0.9941176470588236|0.030275363467779814|0.73046875|2.9637369606643915
11|0.9950980392156863|0.027325547636285717|0.73046875|3.0753872403874993
12|0.9970588235294118|0.021708564862024552|0.73046875|3.0819993624463677
13|0.9970588235294118|0.0225469298569449|0.73046875|3.1853210227563977
14|0.9970588235294118|0.01892073593631971|0.73046875|3.156400772742927
15|0.9970588244643865|0.01640707920579349|0.73046875|3.247776622651145
16|0.9970588235294118|0.01563335042081627|0.73046875|3.3603095842991024
17|0.9970588235294118|0.017833609663534398|0.73046875|3.1839009085670114
18|0.996078431372549|0.015178927134576381|0.73046875|3.2222892807330936
19|0.9980392156862745|0.012668494487583053|0.73046875|3.3814894983079284
20|0.9970588244643865|0.012080503956359975|0.73046875|3.378383416100405
21|0.9980392156862745|0.012229121704677156|0.73046875|3.4395572484936565
22|0.9980392156862745|0.01182271743777628|0.73046875|3.3679734128527343
23|0.9980392156862745|0.009920913790005679|0.73046875|3.530541129875928
24|0.9980392156862745|0.009725474840139641|0.73046875|3.504680700832978
25|0.9980392156862745|0.01065152224847207|0.73046875|3.302473934367299
26|0.9980392156862745|0.008415396877235788|0.73046875|3.592971404432319
27|0.9980392156862745|0.009119668414852783|0.73046875|3.4591490416787565
28|0.9980392156862745|0.007763713780863613|0.73046875|3.6948854479705915
29|0.9980392156862745|0.008131329495204138|0.73046875|3.475230850279331
