epoch|acc|loss|val_acc|val_loss
0|0.49065420532895027|8.173653032178077|0.0|16.11809539794922
1|0.508177570093458|7.927240928756857|0.0|16.11809539794922
2|0.508177570093458|7.927240959951811|0.0|16.11809539794922
3|0.5081775698149316|7.92724091538759|0.0|16.11809539794922
4|0.5081775698149316|7.927240808433462|0.0|16.11809539794922
5|0.5081775706505107|7.927240714848598|0.0|16.11809539794922
6|0.508177570093458|7.9272409332132785|0.0|16.11809539794922
7|0.5081775698149316|7.927240879736214|0.0|16.11809539794922
8|0.508177570093458|7.92724106690594|0.0|16.11809539794922
9|0.508177570093458|7.927240897561902|0.0|16.11809539794922
10|0.5081775695364051|7.927240910931168|0.0|16.11809539794922
11|0.5081775703719843|7.927240897561902|0.0|16.11809539794922
12|0.508177570093458|7.927240857454104|0.0|16.11809539794922
13|0.508177570093458|7.927240977777499|0.0|16.11809539794922
14|0.5081775706505107|7.92724084854126|0.0|16.11809539794922
15|0.5081775695364051|7.927240910931168|0.0|16.11809539794922
